job,date,budget,K,M,S,seconds,solver,reliable,gap,time_limit,binary,constraints,audit,audit_sha256
main,2025-04-04,original,1,28,28,0.983286959003,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00464708978968,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json,a87175d18551b34ee46606963454793049e43ebcd21b4290a52d6222e71775c9
main,2025-04-04,original,2,27,27,1.974567125,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00596899849076,,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json,a87175d18551b34ee46606963454793049e43ebcd21b4290a52d6222e71775c9
main,2025-04-04,original,3,26,26,3.472331958,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00998840667449,,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json,a87175d18551b34ee46606963454793049e43ebcd21b4290a52d6222e71775c9
main,2025-04-05,original,1,28,28,1.006038417,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00592773537262,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json,0551c9bb86319287055df2c24601640a6ba75031acb38bd6e5f54b5060e26504
main,2025-04-05,original,2,27,27,105.250574,SCIP,True,0.00704313287697,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json,0551c9bb86319287055df2c24601640a6ba75031acb38bd6e5f54b5060e26504
main,2025-04-05,original,3,26,26,120.03804,SCIP,False,0.0112673473046,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json,0551c9bb86319287055df2c24601640a6ba75031acb38bd6e5f54b5060e26504
main,2025-04-06,original,1,28,28,42.788719,SCIP,True,0.00735788576002,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json,42ae7e60537a0ed4abd62cec3b86da8d989c735ac5dd8d8fc842b36fb1862f3d
main,2025-04-06,original,2,27,27,120.021996,SCIP,False,0.0114573044123,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json,42ae7e60537a0ed4abd62cec3b86da8d989c735ac5dd8d8fc842b36fb1862f3d
main,2025-04-06,original,3,26,26,120.03581,SCIP,False,0.0117734781596,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json,42ae7e60537a0ed4abd62cec3b86da8d989c735ac5dd8d8fc842b36fb1862f3d
main,2025-04-07,original,1,28,28,1.343232416,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00999850693431,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json,ece31559a6fea1e738cf647e35cd4649ab50ad7a34666e4b0e880e472ada7ab1
main,2025-04-07,original,2,27,27,120.026505,SCIP,False,0.0111513534667,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json,ece31559a6fea1e738cf647e35cd4649ab50ad7a34666e4b0e880e472ada7ab1
main,2025-04-07,original,3,26,26,120.036687,SCIP,False,0.0117487721857,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json,ece31559a6fea1e738cf647e35cd4649ab50ad7a34666e4b0e880e472ada7ab1
main,2025-04-08,original,1,28,28,34.758227,SCIP,True,0.00692699396262,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json,298862dc9dd54b1153baa4123b25d04b448dd09150c0c05938f5ce73fb86eb69
main,2025-04-08,original,2,27,27,120.003198,SCIP,False,0.0127503140908,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json,298862dc9dd54b1153baa4123b25d04b448dd09150c0c05938f5ce73fb86eb69
main,2025-04-08,original,3,26,26,120.045946,SCIP,False,0.0130588909898,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json,298862dc9dd54b1153baa4123b25d04b448dd09150c0c05938f5ce73fb86eb69
main,2025-04-09,original,1,28,28,33.414317,SCIP,True,0.00702779372975,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json,3742afa63d86d27ea59186173205ae44d20826324edca06cb7ce03b7022bc28a
main,2025-04-09,original,2,27,27,120.005816,SCIP,False,0.013053857145,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json,3742afa63d86d27ea59186173205ae44d20826324edca06cb7ce03b7022bc28a
main,2025-04-09,original,3,26,26,120.03681,SCIP,False,0.0111368546873,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json,3742afa63d86d27ea59186173205ae44d20826324edca06cb7ce03b7022bc28a
main,2025-04-10,original,1,28,28,40.909265,SCIP,True,0.00643423161405,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json,a712056838530997eed5d2611d25d129b06ad53e9122da45f1530a24cac4214d
main,2025-04-10,original,2,27,27,2.734847792,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00999786613655,,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json,a712056838530997eed5d2611d25d129b06ad53e9122da45f1530a24cac4214d
main,2025-04-10,original,3,26,26,2.952303333,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00986018093581,,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json,a712056838530997eed5d2611d25d129b06ad53e9122da45f1530a24cac4214d
main,2025-04-11,original,1,28,28,0.998442207998,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00576614188029,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json,f261fddf166a58ecd1e106bb08f67c1f2a90e6c99a30fd4badc3acdc3e5e1fed
main,2025-04-11,original,2,27,27,1.789729708,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00574237392757,,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json,f261fddf166a58ecd1e106bb08f67c1f2a90e6c99a30fd4badc3acdc3e5e1fed
main,2025-04-11,original,3,26,26,120.035313,SCIP,False,0.0126354821777,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json,f261fddf166a58ecd1e106bb08f67c1f2a90e6c99a30fd4badc3acdc3e5e1fed
main,2025-04-12,original,1,28,28,1.016565083,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00585319467538,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json,89f434edc3c2d583419f4a6c9bc50aee8e1c10831884579dfbadf6fbe2c7f57b
main,2025-04-12,original,2,27,27,104.725401,SCIP,True,0.00835427471516,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json,89f434edc3c2d583419f4a6c9bc50aee8e1c10831884579dfbadf6fbe2c7f57b
main,2025-04-12,original,3,26,26,120.037355,SCIP,False,0.0165262777042,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json,89f434edc3c2d583419f4a6c9bc50aee8e1c10831884579dfbadf6fbe2c7f57b
main,2025-04-13,original_budget_failed,1,28,28,120.001697,SCIP,False,0.0124380287019,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-13,original_budget_failed,2,27,27,120.025401,SCIP,False,0.0199344196478,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-13,original_budget_failed,3,26,26,120.042504,SCIP,False,0.0188291984099,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-13,supplemental,1,28,28,900.065954333,HiGHS_physical_bound_linear_MILP,False,0.0101130319875,900,28224,72576,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-13,supplemental,2,27,27,900.131464584,HiGHS_physical_bound_linear_MILP,False,0.0104996183793,900,54432,139968,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-13,supplemental,3,26,26,113.396072125,HiGHS_physical_bound_linear_MILP,True,0.00998594149041,900,78624,202176,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json,61071e92452690bb915baa9925fad63fa8dc4a6644f580decb13f69142834caf
main,2025-04-14,original_budget_failed,1,28,28,120.001482,SCIP,False,0.0122204736353,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-14,original_budget_failed,2,27,27,120.037556,SCIP,False,0.0186348306415,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-14,original_budget_failed,3,26,26,120.046889,SCIP,False,0.0183063344211,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-14,supplemental,1,28,28,878.18274875,HiGHS_physical_bound_linear_MILP,True,0.00999941970077,900,28224,72576,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-14,supplemental,2,27,27,160.286112083,HiGHS_physical_bound_linear_MILP,True,0.00997922257526,900,54432,139968,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-14,supplemental,3,26,26,25.532475042,HiGHS_physical_bound_linear_MILP,True,0.00998529922653,900,78624,202176,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json,163c86597f8f8da9b370d7526699473d656d1d412fb99de4ffbf19a228392721
main,2025-04-15,original_budget_failed,1,28,28,130.592041,SCIP,False,0.0125744111771,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-15,original_budget_failed,2,27,27,120.026032,SCIP,False,0.0195892466824,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-15,original_budget_failed,3,26,26,120.057343,SCIP,False,0.0188298234305,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-15,supplemental,1,28,28,98.33515175,HiGHS_physical_bound_linear_MILP,True,0.00998080587968,900,28224,88704,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-15,supplemental,2,27,27,73.080151542,HiGHS_physical_bound_linear_MILP,True,0.00989095683463,900,54432,171072,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-15,supplemental,3,26,26,131.527871833,HiGHS_physical_bound_linear_MILP,True,0.00994924933237,900,78624,247104,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-15.json,e255f0d8b6e9c8c1ec9555b3d9d060582a00486929e5e36afb9dd55e28650fdb
main,2025-04-16,original_budget_failed,1,28,28,125.072309,SCIP,False,0.0129750771155,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-16,original_budget_failed,2,27,27,120.005218,SCIP,False,0.0203762929204,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-16,original_budget_failed,3,26,26,120.047019,SCIP,False,0.0162791170515,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-16,supplemental,1,28,28,917.135478458,HiGHS_physical_bound_linear_MILP,False,0.010261409757,900,28224,88704,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-16,supplemental,2,27,27,900.185837458,HiGHS_physical_bound_linear_MILP,False,0.0107636202383,900,54432,171072,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-16,supplemental,3,26,26,37.734083083,HiGHS_physical_bound_linear_MILP,True,0.00985448548003,900,78624,247104,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-16.json,0118e15ed6640f913fc1fbf1311bdd3b084ddccddb6b85950d37d6fdb26c387b
main,2025-04-17,original_budget_failed,1,28,28,127.396428,SCIP,False,0.0109664823637,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-17,original_budget_failed,2,27,27,120.009574,SCIP,False,0.0137243754707,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-17,original_budget_failed,3,26,26,120.049298,SCIP,False,0.0106662465581,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-17,supplemental,1,28,28,27.641913958,HiGHS_physical_bound_linear_MILP,True,0.00997445395325,900,28224,88704,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-17,supplemental,2,27,27,16.979595542,HiGHS_physical_bound_linear_MILP,True,0.00926914162902,900,54432,171072,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-17,supplemental,3,26,26,25.202295708,HiGHS_physical_bound_linear_MILP,True,0.0072698317221,900,78624,247104,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-17.json,1b7ff3eab331cc3387e0994d55835e7b9f202ef33cc302a9c06cc7b81e405b73
main,2025-04-18,original,1,28,28,0.983338459002,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.0053638504754,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-18.json,35bba7bbd55f7c62304764d875012c42ee331e1c769b3367b2307b709c958d7c
main,2025-04-18,original,2,27,27,2.375091583,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00485926517458,,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-18.json,35bba7bbd55f7c62304764d875012c42ee331e1c769b3367b2307b709c958d7c
main,2025-04-18,original,3,26,26,120.045842,SCIP,False,0.0124365058726,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-18.json,35bba7bbd55f7c62304764d875012c42ee331e1c769b3367b2307b709c958d7c
main,2025-04-19,original,1,28,28,0.904744084,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00414122727856,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-19.json,96f3fb2eb7e291adae0c5ee3d8f2b6ed3b1c980f4992e211fabc74cb63719697
main,2025-04-19,original,2,27,27,120.005334,SCIP,False,0.0149971355638,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-19.json,96f3fb2eb7e291adae0c5ee3d8f2b6ed3b1c980f4992e211fabc74cb63719697
main,2025-04-19,original,3,26,26,120.044742,SCIP,False,0.016413480216,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-19.json,96f3fb2eb7e291adae0c5ee3d8f2b6ed3b1c980f4992e211fabc74cb63719697
main,2025-04-20,original_budget_failed,1,28,28,123.500978,SCIP,False,0.0100817169498,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-20,original_budget_failed,2,27,27,120.031376,SCIP,False,0.0156416404947,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-20,original_budget_failed,3,26,26,120.049912,SCIP,False,0.0161158416515,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-20,supplemental,1,28,28,9.478480667,HiGHS_physical_bound_linear_MILP,True,0.00983013559429,900,28224,88704,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-20,supplemental,2,27,27,952.975286583,HiGHS_physical_bound_linear_MILP,False,0.0104711529353,900,54432,171072,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-20,supplemental,3,26,26,900.214572833,HiGHS_physical_bound_linear_MILP,False,0.0100215360642,900,78624,247104,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-20.json,add56ee84bc165c21abbae22583e11e3001b13b1c8430084bac1f36f6b7af21e
main,2025-04-21,original,1,28,28,50.584221,SCIP,True,0.00984876464763,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-21.json,f7168b80e677b5889039abfa812553e3427b9ea56079e3acefe5647893f22010
main,2025-04-21,original,2,27,27,120.039287,SCIP,False,0.0154953273513,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-21.json,f7168b80e677b5889039abfa812553e3427b9ea56079e3acefe5647893f22010
main,2025-04-21,original,3,26,26,120.051863,SCIP,False,0.0166897460291,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-21.json,f7168b80e677b5889039abfa812553e3427b9ea56079e3acefe5647893f22010
main,2025-04-22,original,1,28,28,51.725399,SCIP,True,0.00992479861056,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-22.json,15f58a3ac673cc2f397736962ec3f33fabafdf655ca6098358db67e3e5016105
main,2025-04-22,original,2,27,27,120.004423,SCIP,False,0.0166716598131,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-22.json,15f58a3ac673cc2f397736962ec3f33fabafdf655ca6098358db67e3e5016105
main,2025-04-22,original,3,26,26,120.058584,SCIP,False,0.0171770547823,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-22.json,15f58a3ac673cc2f397736962ec3f33fabafdf655ca6098358db67e3e5016105
main,2025-04-23,original_budget_failed,1,28,28,127.305292,SCIP,False,0.0110219814667,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-23,original_budget_failed,2,27,27,120.051154,SCIP,False,0.0178949124913,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-23,original_budget_failed,3,26,26,120.051026,SCIP,False,0.0145214613514,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-23,supplemental,1,28,28,23.808775125,HiGHS_physical_bound_linear_MILP,True,0.00998048078502,900,28224,88704,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-23,supplemental,2,27,27,237.886110375,HiGHS_physical_bound_linear_MILP,True,0.00999601735695,900,54432,171072,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-23,supplemental,3,26,26,38.606254042,HiGHS_physical_bound_linear_MILP,True,0.00929038905243,900,78624,247104,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-23.json,ed3a5b315554c177705114d80ee611ed7b5081423694a5954a3b8d81c56903b6
main,2025-04-24,original,1,28,28,120.00893,SCIP,False,0.0125215197563,120,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-24.json,82282ba8974657308d0937f747f7ac00fc2021ecdb38f4a80c6189ef1e957bd8
main,2025-04-24,original,2,27,27,111.209567,SCIP,True,0.00903593873587,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-24.json,82282ba8974657308d0937f747f7ac00fc2021ecdb38f4a80c6189ef1e957bd8
main,2025-04-24,original,3,26,26,120.043616,SCIP,False,0.0104962468171,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-24.json,82282ba8974657308d0937f747f7ac00fc2021ecdb38f4a80c6189ef1e957bd8
main,2025-04-25,original,1,28,28,0.828328707998,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00433506460114,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-25.json,6ec4cfcb71a5454870c76bdb3ae1c91502cf285bdb7cee019c830c1b09b3fe44
main,2025-04-25,original,2,27,27,2.424860583,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00508213564678,,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-25.json,6ec4cfcb71a5454870c76bdb3ae1c91502cf285bdb7cee019c830c1b09b3fe44
main,2025-04-25,original,3,26,26,120.045025,SCIP,False,0.0140663856498,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-25.json,6ec4cfcb71a5454870c76bdb3ae1c91502cf285bdb7cee019c830c1b09b3fe44
main,2025-04-26,original,1,28,28,0.827868416003,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00460982599893,,28224,112896,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-26.json,459c17c4aa7cf014f73f82d3745fdf068caca615c2496f619bed390d00933bfa
main,2025-04-26,original,2,27,27,120.00708,SCIP,False,0.0166945515567,120,54432,217728,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-26.json,459c17c4aa7cf014f73f82d3745fdf068caca615c2496f619bed390d00933bfa
main,2025-04-26,original,3,26,26,120.090218,SCIP,False,0.0182626256564,120,78624,314496,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-26.json,459c17c4aa7cf014f73f82d3745fdf068caca615c2496f619bed390d00933bfa
horizon_1,2025-02-01,original,1,17,17,1.138134416,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00988197429696,,17136,68544,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-01.json,60f6b70080fea8e8c91e48c87d220a6a0a018c249a3a5eb822236f92a3ae1d77
horizon_1,2025-02-02,original,1,18,18,1.147890833,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00521023315216,,18144,72576,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-02.json,b57c9152e42487f73478330cc62a04af293f435f704ee3033fef25317ee845da
horizon_1,2025-02-03,original,1,19,19,1.257067709,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00518007832568,,19152,76608,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-03.json,8136a9376ee61c8af94f55520756b18b0c7bf3a0ee4e30909adc4e1632011bcf
horizon_1,2025-02-04,original,1,20,20,1.254817541,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00760583889818,,20160,80640,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-04.json,857322e055f86b86ccea45e6fad6ca0b7e7e6aac0026e1fc16a3e0fba8aa28e3
horizon_1,2025-02-05,original,1,21,21,1.362535083,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00867025157447,,21168,84672,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-05.json,d67f931d8d8e0826e0a7998946989a9342eff255b34f64044796de6cd1401c88
horizon_1,2025-02-06,original,1,22,22,1.375660917,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00889488702479,,22176,88704,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-06.json,5d02dd104f43859a3afb8619aa4fdda0f0ad2852f9527faf3294aa748a0701a7
horizon_1,2025-02-07,original,1,23,23,2.277114334,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00999697956044,,23184,92736,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-07.json,d8863fca3be624becba94541243d469f0de41c0bb8fd6000853538dd83f67693
horizon_1,2025-02-08,original,1,24,24,44.684189,SCIP,True,0.00936306636963,120,24192,96768,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-08.json,fedaf946ab5dc93a07cd34b4593580063bc555b220da86392f5a96eb9b5b41fe
horizon_1,2025-02-09,original,1,25,25,1.35078825,SCIP_native_MILP_presolve_and_HiGHS_bound,True,0.00846355707899,,25200,100800,outputs/q2/dispatch_runs/20260911_224501/processed/experiments/horizon_1/daily_audit/2025-02-09.json,d846afda83b198b4159764bfb7c77838baaa4cebc1ece9f6df69f42e06d6e2c6
