date,path,n,absolute_error_sum_kw,squared_error_sum_kw2,econ_loss_sum
2025-02-13,separate_strong_baselines,144,48336.315057142863,32053376.368930668,7375.3469665154753
2025-02-14,direct_net_week,144,33651.604500000001,17066013.818580553,4063.4443038983345
2025-02-14,separate_strong_baselines,144,27941.026985714292,10513640.000397112,3405.4052173271439
2025-02-15,direct_net_week,144,34466.997099999993,16906369.023056328,4625.0327531099983
2025-02-15,separate_strong_baselines,144,26853.757614285711,8693467.2210690938,4552.6615010321411
2025-02-16,direct_net_week,144,35997.311600000001,16943225.202322274,6490.4988516816657
2025-02-16,separate_strong_baselines,144,25420.770128571443,7511644.7621345604,7696.1759520842852
2025-02-17,direct_net_week,144,31263.732899999995,13143025.272448888,5367.6792859766665
2025-02-17,separate_strong_baselines,144,31353.880042857134,12616453.586891275,5285.9315805673814
2025-02-18,direct_net_week,144,30819.451299999993,14011601.785091262,5761.7335250683309
2025-02-18,separate_strong_baselines,144,24978.359014285714,9194156.8176703453,4978.7892184073808
2025-02-19,direct_net_week,144,29441.661099999998,9726072.8391913492,5611.3551127683313
2025-02-19,separate_strong_baselines,144,25854.19761428572,9267913.8527032901,5829.7577603526188
2025-02-20,direct_net_week,144,31807.222299999998,13222224.203139549,7571.2491085783313
2025-02-20,separate_strong_baselines,144,28247.134214285699,9039266.0459048636,6099.6933175423783
2025-02-21,direct_net_week,144,36820.649099999995,19166513.45514489,3858.9221165449994
2025-02-21,separate_strong_baselines,144,25737.838414285707,8178025.5771865817,3604.5753576421416
2025-02-22,direct_net_week,144,26708.184300000001,8318994.0395806888,3462.0240463966661
2025-02-22,separate_strong_baselines,144,22942.894428571428,5615425.1153584756,3345.2232091683336
2025-02-23,direct_net_week,144,35980.296900000001,17394880.167005509,5541.5290230383343
2025-02-23,separate_strong_baselines,144,26980.368714285712,8306601.5997907789,6058.6144691971422
2025-02-24,direct_net_week,144,28042.048500000004,9872864.2059023157,4294.8829232466687
2025-02-24,separate_strong_baselines,144,29568.365628571439,10863058.134948952,4721.2788782816679
2025-02-25,direct_net_week,144,47972.753300000011,35996205.939832918,5603.3630923016699
2025-02-25,separate_strong_baselines,144,45041.95381428572,30495600.219068699,5556.1886757259545
2025-02-26,direct_net_week,144,34221.85129999998,17728787.424646884,5356.2617179416648
2025-02-26,separate_strong_baselines,144,28781.961485714281,10737093.696496362,5440.959061388332
2025-02-27,direct_net_week,144,38907.769800000009,27933641.618709166,6262.0714761699974
2025-02-27,separate_strong_baselines,144,31271.850542857141,17034430.5403395,5283.6282650933299
2025-02-28,direct_net_week,144,32544.954099999995,14241120.725951444,3724.0544558749998
2025-02-28,separate_strong_baselines,144,27022.352557142858,10558829.885983046,3544.9213246990475
2025-03-01,direct_net_week,144,39071.077900000004,16903929.319288149,4092.5173561249999
2025-03-01,separate_strong_baselines,144,36895.762171428563,17258403.934678756,4273.8488491199996
2025-03-02,direct_net_week,144,47263.787899999996,33926245.786471151,14190.201703324994
2025-03-02,separate_strong_baselines,144,50233.223114285713,43489822.319505252,13608.635998526663
2025-03-03,direct_net_week,144,46422.643700000015,28516242.954408165,15157.928035320001
2025-03-03,separate_strong_baselines,144,38734.871814285725,19965707.712499179,13148.629166252624
2025-03-04,direct_net_week,144,46253.234800000006,32719717.50889308,10598.57181763
2025-03-04,separate_strong_baselines,144,27101.457128571426,9615295.0702786427,4654.7659623378568
2025-03-05,direct_net_week,144,32534.416699999994,13366981.876337204,5644.6303117299985
2025-03-05,separate_strong_baselines,144,41737.936514285713,21369842.00020463,6164.8242580445249
2025-03-06,direct_net_week,144,44521.830000000002,24224378.630776145,7291.6606044433338
2025-03-06,separate_strong_baselines,144,40420.448171428565,21181924.594763286,5994.6969470550011
2025-03-07,direct_net_week,144,39462.692899999995,20688725.795406483,3948.4123782183342
2025-03-07,separate_strong_baselines,144,42608.46208571428,25989926.300794814,3701.4659192897634
2025-03-08,direct_net_week,144,38654.917300000001,24408211.945176691,3309.2245758099998
2025-03-08,separate_strong_baselines,144,34902.912314285721,15482553.512755822,3199.1108722564277
2025-03-09,direct_net_week,144,62489.808499999999,80282705.438083738,6866.8333577300018
2025-03-09,separate_strong_baselines,144,38357.507528571427,26547547.901155308,4798.8061937702396
2025-03-10,direct_net_week,144,44342.836300000003,25240370.276537452,7299.5349243599994
2025-03-10,separate_strong_baselines,144,34902.406828571431,18283401.354628369,6290.6216499728589
2025-03-11,direct_net_week,144,43581.7042,28254022.731594343,6362.0347955266643
2025-03-11,separate_strong_baselines,144,31219.358785714285,13583554.14231481,5854.1486525361879
2025-03-12,direct_net_week,144,37626.439599999998,19755168.328180496,5868.4075384033322
2025-03-12,separate_strong_baselines,144,34485.622900000002,14756825.922782309,5243.3555147769066
2025-03-13,direct_net_week,144,43785.534899999999,29137486.63784533,10049.70300535
2025-03-13,separate_strong_baselines,144,43273.834542857148,29205834.577091236,10339.002607086666
2025-03-14,direct_net_week,144,41621.7451,23130813.513706032,3925.9825629200004
2025-03-14,separate_strong_baselines,144,35078.630385714285,16422888.921326524,3842.5174899954768
2025-03-15,direct_net_week,144,33300.664799999999,17027930.772331886,3886.4671599250014
2025-03-15,separate_strong_baselines,144,30012.859171428576,14058969.810143657,3721.9554884664285
2025-03-16,direct_net_week,144,36708.701500000003,25738593.718241412,5663.4611994150027
2025-03-16,separate_strong_baselines,144,30785.449314285725,14805472.178703364,5483.1175369464318
2025-03-17,direct_net_week,144,68685.545100000003,80826273.310604289,6896.3433731200021
2025-03-17,separate_strong_baselines,144,48394.378028571431,33901325.68963851,5219.6759132985735
2025-03-18,direct_net_week,144,38410.063999999991,19005119.756684814,8003.5064601583363
2025-03-18,separate_strong_baselines,144,31925.241628571421,11627896.539849281,7550.0609321669072
2025-03-19,direct_net_week,144,33573.316400000003,13603226.820300156,6082.8599045500014
2025-03-19,separate_strong_baselines,144,33601.767285714275,15011129.696691155,5187.5084446842839
2025-03-20,direct_net_week,144,45121.726599999995,33776273.570528165,6174.2482294183319
2025-03-20,separate_strong_baselines,144,24368.350557142858,6491608.4360105535,5544.460737840951
2025-03-21,direct_net_week,144,38978.623400000004,21644410.154878318,3749.571006506666
2025-03-21,separate_strong_baselines,144,38667.275714285715,19766668.696904488,3744.8194374166656
2025-03-22,direct_net_week,144,44332.195899999992,36418376.923417911,2675.0167990366658
2025-03-22,separate_strong_baselines,144,25376.675899999998,8061497.8194856709,2353.0914697119038
2025-03-23,direct_net_week,144,51834.848100000003,42131360.832371414,8336.9317954100006
2025-03-23,separate_strong_baselines,144,34732.569571428576,18473661.09338345,6351.8815387850009
2025-03-24,direct_net_week,144,36967.7111,18093103.947236747,8912.7546808749994
2025-03-24,separate_strong_baselines,144,29149.444299999996,10899007.938468894,5026.3862791269021
2025-03-25,direct_net_week,144,33526.57190000001,14617774.525660118,7135.0940579016697
2025-03-25,separate_strong_baselines,144,31928.863371428582,14048543.071088756,7387.1649603250034
2025-03-26,direct_net_week,144,35678.295700000002,19816778.014334738,4388.0017854033331
2025-03-26,separate_strong_baselines,144,36482.897014285714,21690414.953076627,4594.2859035240472
2025-03-27,direct_net_week,144,33532.355100000008,16077708.10100852,4018.3362146950012
2025-03-27,separate_strong_baselines,144,26411.708057142863,9025491.9440320786,4248.0167113745265
2025-03-28,direct_net_week,144,28099.258900000001,10148460.190756593,3090.7587268033326
2025-03-28,separate_strong_baselines,144,30725.040742857149,11869272.728659695,2999.58020228738
2025-03-29,direct_net_week,144,57533.647700000001,54262077.084815361,3031.4374880999994
2025-03-29,separate_strong_baselines,144,40717.925657142863,24006099.612135317,3346.1380061849991
2025-03-30,direct_net_week,144,44903.234300000004,32249198.397253461,6187.9084041316673
2025-03-30,separate_strong_baselines,144,30611.734428571435,11199442.680234015,4826.2674883854761
2025-03-31,direct_net_week,144,37746.3246,20822044.869859338,5718.1486755450014
2025-03-31,separate_strong_baselines,144,37984.201400000005,19693320.358256076,6840.9408956142861
2025-04-01,direct_net_week,144,44644.256000000008,26556872.867468864,5730.1838804083363
2025-04-01,separate_strong_baselines,144,46368.682028571435,36942866.399455443,6384.4533999680989
2025-04-02,direct_net_week,144,52717.106599999999,53413663.707885563,9250.4524975033328
2025-04-02,separate_strong_baselines,144,47033.173414285709,32992052.396065768,11298.383956917141
2025-04-03,direct_net_week,144,31473.055799999987,16355948.968246851,4307.6820255349976
2025-04-03,separate_strong_baselines,144,30229.519971428563,12798513.263073971,5186.2047134071399
2025-04-04,direct_net_week,144,40009.720700000005,22028835.650983799,3683.5606531333342
2025-04-04,separate_strong_baselines,144,39299.980614285712,23983660.014539719,3764.8835225850003
2025-04-05,direct_net_week,144,46368.624599999996,33472776.424683072,3049.3733464716665
2025-04-05,separate_strong_baselines,144,29613.199757142858,12097313.458568431,3036.8591427245246
2025-04-06,direct_net_week,144,30568.161999999997,12183357.0610153,5148.012344965
2025-04-06,separate_strong_baselines,144,29809.663614285717,12215742.103948329,5100.2002056104757
2025-04-07,direct_net_week,144,38183.868000000002,21256866.778025918,5011.9992702183354
2025-04-07,separate_strong_baselines,144,39582.472742857135,27345502.339049462,4288.1868334114279
2025-04-08,direct_net_week,144,57398.775800000003,67158429.0607557,8168.6399401883273
2025-04-08,separate_strong_baselines,144,35230.242200000015,17633513.182565458,6711.03070070595
2025-04-09,direct_net_week,144,41765.506700000005,24992263.080778971,9020.1809314650036
2025-04-09,separate_strong_baselines,144,38133.643785714288,22697352.039035272,6443.1366024947638
2025-04-10,direct_net_week,144,33904.582999999999,15857229.287362598,5470.0270684316656
2025-04-10,separate_strong_baselines,144,31649.358185714282,15870791.594273604,5699.9630607085701
2025-04-11,direct_net_week,144,27647.548299999995,8088362.564546749,4143.1313151933336
2025-04-11,separate_strong_baselines,144,39454.563185714287,21858300.30060396,4238.5152274895254
2025-04-12,direct_net_week,144,38157.058600000004,18410338.37935634,2623.1299756466669
2025-04-12,separate_strong_baselines,144,32078.465171428572,13151246.645659834,2693.6583892633339
2025-04-13,direct_net_week,144,33668.371700000003,14813623.837752551,5640.4727739683331
2025-04-13,separate_strong_baselines,144,29294.434985714281,9993052.8987743258,5976.2415279247625
2025-04-14,direct_net_week,144,42166.718500000003,28395707.010341726,6197.9119646583331
2025-04-14,separate_strong_baselines,144,27598.266814285715,8919559.8720105253,5269.8463359835696
2025-04-15,direct_net_week,144,48622.135099999992,35720290.42413386,5538.7593370950008
2025-04-15,separate_strong_baselines,144,44525.953585714291,28856659.220682368,4744.0004529061916
2025-04-16,direct_net_week,144,34610.501199999992,16468460.452501941,4698.6101012766612
2025-04-16,separate_strong_baselines,144,30428.353357142838,12072469.57524384,5719.7844619214202
